,title,price,link
453,MSI Delta 15 AMD Advantage Edition Ryzen 9 Octa Core 5900HX 5th Gen - (16 GB/1 TB SSD/Windows 11 Home/...,"₹1,24,990",/msi-delta-15-amd-advantage-ryzen-9-octa-core-5900hx-5th-gen-16-gb-1-tb-ssd-windows-11-home-10-gb-graphics-amd-radeon-rx-6700m-144-hz-a5efk-083in-gaming-laptop/p/itm9d6cfb55b316a?pid=COMG9VKEHSAGGWBY&lid=LSTCOMG9VKEHSAGGWBY289PRX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_454&otracker=search&fm=organic&iid=bf98fd3c-b61b-4dbe-9155-fd3d82ee6d2e.COMG9VKEHSAGGWBY.SEARCH&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
454,Lenovo Yoga 7 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14ITL5 2 in 1 Laptop,"₹1,01,299",/lenovo-yoga-7-core-i7-11th-gen-16-gb-512-gb-ssd-windows-11-home-14itl5-2-1-laptop/p/itm6bb125b6bf42b?pid=COMGCFNZVPJMHB9D&lid=LSTCOMGCFNZVPJMHB9DOHIBFV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_455&otracker=search&fm=organic&iid=bf98fd3c-b61b-4dbe-9155-fd3d82ee6d2e.COMGCFNZVPJMHB9D.SEARCH&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
455,Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,"₹32,990",/lenovo-ideapad-1-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-15ada7-thin-light-laptop/p/itm3d18297fc081a?pid=COMGFM5BYHQPXCRZ&lid=LSTCOMGFM5BYHQPXCRZHYWG3P&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_456&otracker=search&fm=organic&iid=en_UxNHXereaYuAaTLUbpP3J1FGoxnRKJZt4kEKWpMdAy3gSY%2F%2F%2BxLcQKpXe5dWKIRyU2v%2BufSE5D%2BgP2C5sfTWzg%3D%3D&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
456,HP Pavilion Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GT...,"₹62,990",/hp-pavilion-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15-ec2008ax-gaming-laptop/p/itm064ef0c9e0f91?pid=COMG9FSFSKCFHHK4&lid=LSTCOMG9FSFSKCFHHK4Y0ZHHB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_457&otracker=search&fm=organic&iid=4642f837-491c-429a-a642-bdc25c1e04ca.COMG9FSFSKCFHHK4.SEARCH&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
457,acer Aspire 7 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,"₹57,490",/acer-aspire-7-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-a715-5g-a715-51g-57y1-a715-51g-527c-gaming-laptop/p/itm0329bf3833208?pid=COMGF33NW6RSYXWJ&lid=LSTCOMGF33NW6RSYXWJPGBHAV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_458&otracker=search&fm=organic&iid=4642f837-491c-429a-a642-bdc25c1e04ca.COMGF33NW6RSYXWJ.SEARCH&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
458,Mi Notebook Horizon Edition 14 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) JYU4...,"₹59,990",/mi-notebook-horizon-14-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-jyu4246in-thin-light-laptop/p/itmd089c75cd439e?pid=COMFZEYHZAYXNTDY&lid=LSTCOMFZEYHZAYXNTDYABSQVX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_459&otracker=search&fm=organic&iid=4642f837-491c-429a-a642-bdc25c1e04ca.COMFZEYHZAYXNTDY.SEARCH&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
459,MSI Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForce RTX 3080 Ti/120 H...,"₹3,90,990",/msi-core-i9-12th-gen-32-gb-2-tb-ssd-windows-11-home-16-gb-graphics-nvidia-geforce-rtx-3080-ti-120-hz-raider-ge77hx-12uhs-205in-gaming-laptop/p/itm9e5ce41e06c01?pid=COMGGZ23UYB7ZZUU&lid=LSTCOMGGZ23UYB7ZZUU0IYJO2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_460&otracker=search&fm=organic&iid=en_MX%2FOxmKyGspHcOoi4BfTdfA2ySK9mmCl4m1VqrkamTSvMoigP7u%2Bm%2B%2BMUeaXCXf9wE0G%2FPy5QVYZ9zUNam8UVg%3D%3D&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
460,HP Pavilion Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dv2014TU Thin and Light Laptop,"₹69,490",/hp-pavilion-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-14-dv2014tu-thin-light-laptop/p/itmf2da8088aa614?pid=COMGEG3ZNYZDAYVJ&lid=LSTCOMGEG3ZNYZDAYVJNYHV3Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_461&otracker=search&fm=organic&iid=4642f837-491c-429a-a642-bdc25c1e04ca.COMGEG3ZNYZDAYVJ.SEARCH&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
461,Lenovo Yoga Slim 7 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14ITL05 Thin and Light Laptop,"₹83,600",/lenovo-yoga-slim-7-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-14itl05-thin-light-laptop/p/itm51bd56ac1bd13?pid=COMG62ZCCZAP8HCD&lid=LSTCOMG62ZCCZAP8HCDF6CWE6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_462&otracker=search&fm=organic&iid=4642f837-491c-429a-a642-bdc25c1e04ca.COMG62ZCCZAP8HCD.SEARCH&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
462,ASUS Core i3 10th Gen - (8 GB/1 TB HDD/Windows 11 Home) X415JA-BV302W Thin and Light Laptop,"₹28,990",/asus-core-i3-10th-gen-8-gb-1-tb-hdd-windows-11-home-x415ja-bv302w-thin-light-laptop/p/itmbf03823e3c511?pid=COMGEEXVEZ8FGEZQ&lid=LSTCOMGEEXVEZ8FGEZQTXPRFY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_463&otracker=search&fm=organic&iid=4642f837-491c-429a-a642-bdc25c1e04ca.COMGEEXVEZ8FGEZQ.SEARCH&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
463,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-639IN Notebook,"₹41,990",/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-639in-notebook/p/itm9771296f748c4?pid=COMG483F5X8GDQSP&lid=LSTCOMG483F5X8GDQSPM5QHSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_464&otracker=search&fm=organic&iid=en_MX%2FOxmKyGspHcOoi4BfTdfA2ySK9mmCl4m1VqrkamTR9gC2kMByexd%2FTn2rdg5c6zksPsYlVK5VaFZJCORrygg%3D%3D&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
464,MSI Creator M16 Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) Creator M16 A12UD-...,"₹1,09,990",/msi-creator-m16-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-a12ud-633in-notebook/p/itm7278f7c19f63e?pid=COMGGZ23HRHBU5WP&lid=LSTCOMGGZ23HRHBU5WPX2CDIG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_465&otracker=search&fm=organic&iid=4642f837-491c-429a-a642-bdc25c1e04ca.COMGGZ23HRHBU5WP.SEARCH&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
465,Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,"₹39,990",/infinix-x1-slim-series-core-i5-10th-gen-16-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itm574469227974b?pid=COMGEHP5PNMU4FCT&lid=LSTCOMGEHP5PNMU4FCTCZN4XB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_466&otracker=search&fm=organic&iid=4642f837-491c-429a-a642-bdc25c1e04ca.COMGEHP5PNMU4FCT.SEARCH&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
466,ASUS VivoBook Flip 14 (2021) Touch Panel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Grap...,"₹73,990",/asus-vivobook-flip-14-2021-touch-panel-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-tp470ez-ec033ts-2-1-laptop/p/itmf7403928529de?pid=COMFZ53SC46PY92A&lid=LSTCOMFZ53SC46PY92ATU42XU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_467&otracker=search&fm=organic&iid=4642f837-491c-429a-a642-bdc25c1e04ca.COMFZ53SC46PY92A.SEARCH&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
467,MSI Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-659IN Thin and Light Laptop,"₹57,990",/msi-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-modern-14-b10mw-659in-thin-light-laptop/p/itmbcbb85feb146e?pid=COMG7GXGMF5QGXGU&lid=LSTCOMG7GXGMF5QGXGUJ3M2IR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_468&otracker=search&fm=organic&iid=en_MX%2FOxmKyGspHcOoi4BfTdfA2ySK9mmCl4m1VqrkamTTPSoOh1BKWmXRaZaKGqnHpWa6i0ZEHS4ASNGQWH0MyaQ%3D%3D&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
468,realme Book (Slim) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) RMNB1001 Thin and Light Laptop,"₹46,990",/realme-book-slim-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-rmnb1001-thin-light-laptop/p/itm7109ffde0b2cc?pid=COMG5YDPYEB7ZAKK&lid=LSTCOMG5YDPYEB7ZAKKVEOVUY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_469&otracker=search&fm=organic&iid=4642f837-491c-429a-a642-bdc25c1e04ca.COMG5YDPYEB7ZAKK.SEARCH&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
469,Infinix X1 Slim Series Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,"₹32,990",/infinix-x1-slim-series-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itma191e13e9d9b2?pid=COMGEHP5PVW8MFSH&lid=LSTCOMGEHP5PVW8MFSH6DNBTO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_470&otracker=search&fm=organic&iid=4642f837-491c-429a-a642-bdc25c1e04ca.COMGEHP5PVW8MFSH.SEARCH&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
470,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Hom...,"₹1,96,990",/asus-rog-strix-g15-2022-90whr-battery-ryzen-9-octa-core-6900hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-165-hz-g513rw-hq137ws-gaming-laptop/p/itm4707e98c443e4?pid=COMGFYQZFDSSH4DD&lid=LSTCOMGFYQZFDSSH4DDNMTVZI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_471&otracker=search&fm=organic&iid=4642f837-491c-429a-a642-bdc25c1e04ca.COMGFYQZFDSSH4DD.SEARCH&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
471,MSI Bravo 15 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 55...,"₹49,990",/msi-bravo-15-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-5500m-144-hz-b5dd-410in-gaming-laptop/p/itm12cedc4da03bc?pid=COMGGHMQVWN6JJGC&lid=LSTCOMGGHMQVWN6JJGCTAUNJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_472&otracker=search&fm=organic&iid=en_MX%2FOxmKyGspHcOoi4BfTdfA2ySK9mmCl4m1VqrkamTSBBdrknGKfmicH8%2BxxEfrKSFmylrQn1ZFizZPVFSfdgw%3D%3D&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
472,Lenovo IdeaPad Slim 3 (2021) Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14 ALC 6 Thin...,"₹61,990",/lenovo-ideapad-slim-3-2021-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-14-alc-6-thin-light-laptop/p/itm4ceeb7954948f?pid=COMG3TZGHGU82UMK&lid=LSTCOMG3TZGHGU82UMKESRMHL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_473&otracker=search&fm=organic&iid=4642f837-491c-429a-a642-bdc25c1e04ca.COMG3TZGHGU82UMK.SEARCH&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
473,acer Predator Helios 300 Core i7 11th Gen - (16 GB/1 TB HDD/512 GB SSD/Windows 10 Home/4 GB Graphics/N...,"₹99,990",/acer-predator-helios-300-core-i7-11th-gen-16-gb-1-tb-hdd-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050ti-165-hz-ph315-54-gaming-laptop/p/itm6fff9b0318d2a?pid=COMG5TF3SNUEJTY3&lid=LSTCOMG5TF3SNUEJTY3NGLTVE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_474&otracker=search&fm=organic&iid=4642f837-491c-429a-a642-bdc25c1e04ca.COMG5TF3SNUEJTY3.SEARCH&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
474,Lenovo IdeaPad Flex 5 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14ITL05 2 in 1 Laptop,"₹58,990",/lenovo-ideapad-flex-5-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-14itl05-2-1-laptop/p/itm7b31294f7611e?pid=COMGCFNZAYUJFQMY&lid=LSTCOMGCFNZAYUJFQMYACMZMJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_475&otracker=search&fm=organic&iid=4642f837-491c-429a-a642-bdc25c1e04ca.COMGCFNZAYUJFQMY.SEARCH&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
475,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"₹59,990",/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ach6-15ach6d1-gaming3-15ach6d1-laptop/p/itmeb72bf79e6eb4?pid=COMG8ZHDWJXZRHBW&lid=LSTCOMG8ZHDWJXZRHBWRJPFSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_476&otracker=search&fm=organic&iid=en_MX%2FOxmKyGspHcOoi4BfTdfA2ySK9mmCl4m1VqrkamTTKxBqP5Trd1ScUj6MZfDqGTkMYE553525eIjqAPPPn1A%3D%3D&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
476,Lenovo Yoga 6 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) Yoga 6 Thin and Light Lapto...,"₹74,798",/lenovo-yoga-6-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm2b8556dd1dfcf?pid=COMG7WHGJDYHS8CC&lid=LSTCOMG7WHGJDYHS8CC38DZSW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_477&otracker=search&fm=organic&iid=4642f837-491c-429a-a642-bdc25c1e04ca.COMG7WHGJDYHS8CC.SEARCH&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
477,ASUS VivoBook 14 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) X415FA-BV341T Thin and Light Lap...,"₹32,990",/asus-vivobook-14-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-x415fa-bv341t-thin-light-laptop/p/itm8aefcbefccef8?pid=COMG9UA3ZXFZNGHU&lid=LSTCOMG9UA3ZXFZNGHUTGHCXQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_478&otracker=search&fm=organic&iid=4642f837-491c-429a-a642-bdc25c1e04ca.COMG9UA3ZXFZNGHU.SEARCH&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
478,MSI Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/Intel Integrated ARC/144 Hz) Thin GF63 12HW-00...,"₹71,990",/msi-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-intel-integrated-arc-144-hz-thin-gf63-12hw-004in-gaming-laptop/p/itm0f4a61358df78?pid=COMGGZ23BWVE6VFF&lid=LSTCOMGGZ23BWVE6VFFYGH5LP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_479&otracker=search&fm=organic&iid=4642f837-491c-429a-a642-bdc25c1e04ca.COMGGZ23BWVE6VFF.SEARCH&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
479,MSI Crosshair 15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,"₹1,16,990",/msi-crosshair-15-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-b12uez-677in-gaming-laptop/p/itm54b59189d32e7?pid=COMGEY8WPVXF7QQY&lid=LSTCOMGEY8WPVXF7QQYLWEXUW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_20_480&otracker=search&fm=organic&iid=en_MX%2FOxmKyGspHcOoi4BfTdfA2ySK9mmCl4m1VqrkamTRhzfqD5EROiYBqMZcYfk%2Bg6JSbGYu4ezW2%2BhZeRq8q6Q%3D%3D&ppt=None&ppn=None&ssid=x484sb4ahs0000001663390458035&qH=c06ea84a1e3dc3c6
480,HP Pavilion Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) EG2036TU Thin and Light Laptop,"₹71,490",/hp-pavilion-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-eg2036tu-thin-light-laptop/p/itm00b14125f3444?pid=COMGDTTDZ8DJESMA&lid=LSTCOMGDTTDZ8DJESMAUGZC7E&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_481&otracker=search&fm=organic&iid=450c6f45-5c56-4192-a0af-f1a8e93c866b.COMGDTTDZ8DJESMA.SEARCH&ppt=None&ppn=None&ssid=6iyts5rqsw0000001663390458922&qH=c06ea84a1e3dc3c6
481,DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 351...,"₹67,390",/dell-inspiron-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-2-graphics-3511-thin-light-laptop/p/itm540ceb214fe09?pid=COMG9NYD7AEZNC5G&lid=LSTCOMG9NYD7AEZNC5GXI9ADA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_482&otracker=search&fm=organic&iid=450c6f45-5c56-4192-a0af-f1a8e93c866b.COMG9NYD7AEZNC5G.SEARCH&ppt=None&ppn=None&ssid=6iyts5rqsw0000001663390458922&qH=c06ea84a1e3dc3c6
482,DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) INSPIRON 5518 Thin a...,"₹74,990",/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-2-graphics-5518-thin-light-laptop/p/itmca3e6d0bf1cb3?pid=COMGAD2BCBZHV3XG&lid=LSTCOMGAD2BCBZHV3XGCCBM8O&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_483&otracker=search&fm=organic&iid=450c6f45-5c56-4192-a0af-f1a8e93c866b.COMGAD2BCBZHV3XG.SEARCH&ppt=None&ppn=None&ssid=6iyts5rqsw0000001663390458922&qH=c06ea84a1e3dc3c6
483,MSI Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForce RTX 3080 Ti/120 H...,"₹3,90,990",/msi-core-i9-12th-gen-32-gb-2-tb-ssd-windows-11-home-16-gb-graphics-nvidia-geforce-rtx-3080-ti-120-hz-raider-ge77hx-12uhs-205in-gaming-laptop/p/itm9e5ce41e06c01?pid=COMGGZ23UYB7ZZUU&lid=LSTCOMGGZ23UYB7ZZUU0IYJO2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_484&otracker=search&fm=organic&iid=en_EvPp7AIogrHm0SJ6aeW1GGYJ40Jm3AIkHQePcDDOHICBcrATfiQDogp5Q%2FpeUm%2F5wE0G%2FPy5QVYZ9zUNam8UVg%3D%3D&ppt=None&ppn=None&ssid=6iyts5rqsw0000001663390458922&qH=c06ea84a1e3dc3c6
484,DELL Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti) G1...,"₹1,02,990",/dell-core-i7-11th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ti-g15-5511-gaming-laptop/p/itm92d5dd5847b38?pid=COMGBHZBHNRMFBQT&lid=LSTCOMGBHZBHNRMFBQTX8NUWQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_485&otracker=search&fm=organic&iid=450c6f45-5c56-4192-a0af-f1a8e93c866b.COMGBHZBHNRMFBQT.SEARCH&ppt=None&ppn=None&ssid=6iyts5rqsw0000001663390458922&qH=c06ea84a1e3dc3c6
485,Avita SATUS ULTIMUS S111 Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) NU14A1INC43PN-MB Laptop,"₹21,490",/avita-satus-ultimus-s111-celeron-dual-core-4-gb-128-gb-ssd-windows-11-home-nu14a1inc43pn-mb-laptop/p/itmcc27c094ef28d?pid=COMGCGWTYFFFKAAY&lid=LSTCOMGCGWTYFFFKAAYW0IWKU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_486&otracker=search&fm=organic&iid=450c6f45-5c56-4192-a0af-f1a8e93c866b.COMGCGWTYFFFKAAY.SEARCH&ppt=None&ppn=None&ssid=6iyts5rqsw0000001663390458922&qH=c06ea84a1e3dc3c6
486,acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) A515-56 Thin and Light Lap...,"₹60,090",/acer-aspire-5-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-a515-56-thin-light-laptop/p/itm07ce514e25a5d?pid=COMG69G2FNSS2MB2&lid=LSTCOMG69G2FNSS2MB2IKXJ6G&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_487&otracker=search&fm=organic&iid=450c6f45-5c56-4192-a0af-f1a8e93c866b.COMG69G2FNSS2MB2.SEARCH&ppt=None&ppn=None&ssid=6iyts5rqsw0000001663390458922&qH=c06ea84a1e3dc3c6
487,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-639IN Notebook,"₹41,990",/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-639in-notebook/p/itm9771296f748c4?pid=COMG483F5X8GDQSP&lid=LSTCOMG483F5X8GDQSPM5QHSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_488&otracker=search&fm=organic&iid=en_EvPp7AIogrHm0SJ6aeW1GGYJ40Jm3AIkHQePcDDOHIBquEOzdRT4pdHcdFOIO1o2zksPsYlVK5VaFZJCORrygg%3D%3D&ppt=None&ppn=None&ssid=6iyts5rqsw0000001663390458922&qH=c06ea84a1e3dc3c6
488,Lenovo IdeaPad Gaming 3i Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,"₹88,990",/lenovo-ideapad-gaming-3i-core-i7-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-ipg3-15ihu6-laptop/p/itmdec5df3646875?pid=COMG5UZBMHXS9KYT&lid=LSTCOMG5UZBMHXS9KYTFZRDQG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_489&otracker=search&fm=organic&iid=450c6f45-5c56-4192-a0af-f1a8e93c866b.COMG5UZBMHXS9KYT.SEARCH&ppt=None&ppn=None&ssid=6iyts5rqsw0000001663390458922&qH=c06ea84a1e3dc3c6
489,Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Laptop,"₹64,990",/lenovo-thinkpad-e15-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-laptop/p/itm0b7cc6a320930?pid=COMGF42G9RJGJYJH&lid=LSTCOMGF42G9RJGJYJHMIEW2B&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_21_490&otracker=search&fm=organic&iid=450c6f45-5c56-4192-a0af-f1a8e93c866b.COMGF42G9RJGJYJH.SEARCH&ppt=None&ppn=None&ssid=6iyts5rqsw0000001663390458922&qH=c06ea84a1e3dc3c6
